ID,Total Cost per Month,Rental Type,Number of Bedrooms,Postcode,Date Listed,Number of Bathrooms,Number of Living Rooms,Distance to First Public Transport Hub (Miles),First Public Transport Hub Name,Distance to Second Public Transport Hub (Miles),Second Public Transport Hub Name,Cost per Bedroom,Bedrooms to Bathrooms Ratio,Bedrooms to Living Rooms Ratio,Zone
63034755,6500.0,Flat,3.0,w11,2022-11-17,2.0,2.0,0.2,Notting Hill Gate,0.3,Holland Park Terrace Character,2166.6666666666665,1.5,1.5,1
63073622,6500.0,Terraced House,2.0,w11,2022-11-22,2.0,1.0,0.2,Notting Hill Gate,0.3,Holland Park,3250.0,1.0,2.0,1
63450688,6500.0,Flat,1.0,w11,2022-12-12,1.0,1.0,0.3,Notting Hill Gate,0.3,Holland Park,6500.0,1.0,1.0,1
62731491,6500.0,Terraced House,3.0,e11,2022-10-25,2.0,2.0,0.3,Leytonstone,0.4,Leyton Midland Road,2166.6666666666665,1.5,1.5,3
62046424,6500.0,Flat,2.0,e20,2022-07-26,1.0,1.0,0.2,Stratford International,0.2,Stratford International,3250.0,2.0,2.0,3
63420220,6500.0,Flat,3.0,nw3,2022-12-07,2.0,1.0,0.1,Belsize Park,0.4,Hampstead Heath,2166.6666666666665,1.5,3.0,2
63140517,6500.0,Flat,3.0,nw3,2022-11-19,2.0,1.0,0.0,Chalk Farm,0.3,Kentish Town West,2166.6666666666665,1.5,3.0,2
62846334,6500.0,Flat,2.0,nw3,2022-11-09,2.0,1.0,0.3,Hampstead,0.6,Hampstead Heath,3250.0,1.0,2.0,2
62789264,6500.0,Flat,3.0,nw3,2022-11-02,2.0,1.0,0.3,Hampstead,0.3,Finchley Road and Frognal,2166.6666666666665,1.5,3.0,2
62787448,6500.0,Flat,2.0,nw3,2022-11-02,2.0,1.0,0.2,Finchley Road,0.2,Swiss Cottage,3250.0,1.0,2.0,2
62741477,6500.0,Flat,3.0,nw3,2022-10-27,2.0,2.0,0.3,Hampstead,0.3,Finchley Road and Frognal,2166.6666666666665,1.5,1.5,2
60076710,6500.0,Flat,2.0,nw3,2022-09-07,2.0,1.0,0.3,Hampstead,0.4,Finchley Road and Frognal,3250.0,1.0,2.0,2
53475398,6500.0,Flat,2.0,nw3,2022-12-12,2.0,1.0,0.3,Hampstead,0.4,Finchley Road and Frognal Bills Included,3250.0,1.0,2.0,2
53199119,6500.0,Flat,3.0,nw3,2022-11-03,2.0,1.0,0.3,Hampstead,0.4,Finchley Road and Frognal,2166.6666666666665,1.5,3.0,2
58874666,6500.0,Flat,2.0,w11,2022-11-18,2.0,1.0,0.1,Westbourne Park,0.4,Ladbroke Grove,3250.0,1.0,2.0,2
50717004,6500.0,Flat,2.0,w11,2022-09-27,2.0,1.0,0.3,Notting Hill Gate,0.4,Holland Park,3250.0,1.0,2.0,1
63342763,6500.0,Property,4.0,e8,2022-11-28,2.0,1.0,0.4,Haggerston,0.4,London Fields,1625.0,2.0,4.0,2
55007403,6500.0,Flat,3.0,w8,2022-07-15,2.0,,0.3,Earl's Court,0.3,Gloucester Road,2166.6666666666665,1.5,,1
63415908,6500.0,Terraced House,3.0,e2,2022-12-07,2.0,1.0,0.3,Shoreditch High Street,0.5,Hoxton,2166.6666666666665,1.5,3.0,1
56732392,6500.0,Property,0.0,e2,2020-10-26,2.0,,0.1,Shoreditch High Street,0.5,Hoxton,inf,0.0,,1
63291768,6500.0,Flat,3.0,e1w,2022-11-22,3.0,1.0,0.4,Shadwell,0.4,Shadwell,2166.6666666666665,1.0,3.0,2
63466974,6500.0,Flat,2.0,w8,2022-12-14,2.0,1.0,0.3,High Street Kensington,0.3,Notting Hill Gate,3250.0,1.0,2.0,1
62887124,6500.0,Property,4.0,w14,2022-11-15,3.0,1.0,0.2,Kensington (Olympia),0.3,Kensington Olympia,1625.0,1.3333333333333333,4.0,2
63318116,6500.0,Terraced House,4.0,nw5,2022-11-24,4.0,1.0,0.2,Gospel Oak,0.4,Tufnell Park,1625.0,1.0,4.0,2
55308061,6500.0,Flat,3.0,w4,2021-09-16,2.0,1.0,0.8,Chiswick,0.8,Turnham Green,2166.6666666666665,1.5,3.0,3
45765165,6500.0,Detached House,7.0,nw4,2020-11-06,4.0,,0.8,Hendon Central,1.1,Mill Hill East,928.5714285714286,1.75,,3
56911514,6500.0,Detached House,7.0,nw4,2020-11-11,4.0,,0.8,Hendon Central,1.1,Mill Hill East,928.5714285714286,1.75,,3
62876561,6500.0,Detached House,4.0,w14,2022-11-14,3.0,,0.2,Kensington (Olympia),0.3,Kensington Olympia,1625.0,1.3333333333333333,,2
35586778,6500.0,Terraced House,4.0,w14,2022-11-14,3.0,1.0,0.2,Kensington (Olympia),0.3,Kensington Olympia,1625.0,1.3333333333333333,4.0,2
60256481,6500.0,Semi-Detached House,6.0,nw11,2021-11-24,3.0,2.0,0.7,Brent Cross,1.0,Hendon Central,1083.3333333333333,2.0,3.0,3
62801782,6500.0,Semi-Detached House,5.0,nw11,2022-11-03,3.0,,0.3,Golders Green,0.7,Brent Cross,1300.0,1.6666666666666667,,3
62634139,6500.0,Flat,4.0,w14,2022-10-12,3.0,2.0,0.2,Shepherd's Bush Central,0.3,Shepherd's Bush,1625.0,1.3333333333333333,2.0,
60142619,6500.0,Property,2.0,w14,2021-11-08,2.0,1.0,0.1,Kensington (Olympia),0.2,Kensington Olympia,3250.0,1.0,2.0,2
61822549,6500.0,Flat,3.0,w14,2022-06-28,2.0,1.0,0.2,Kensington (Olympia),0.3,Kensington Olympia,2166.6666666666665,1.5,3.0,2
62871943,6500.0,Detached House,4.0,w14,2022-11-14,3.0,2.0,0.2,Kensington (Olympia),0.3,Kensington Olympia,1625.0,1.3333333333333333,2.0,2
62873570,6500.0,Property,4.0,w14,2022-11-14,3.0,1.0,0.2,Kensington (Olympia),0.2,Kensington Olympia,1625.0,1.3333333333333333,4.0,2
63290334,6500.0,Flat,3.0,w5,2022-11-22,3.0,1.0,0.3,Ealing Broadway,0.3,Ealing Broadway,2166.6666666666665,1.0,3.0,3
60647734,6500.0,Flat,3.0,w4,2022-09-26,3.0,1.0,0.8,Chiswick,0.8,Turnham Green,2166.6666666666665,1.0,3.0,3
62791681,6500.0,Flat,3.0,w4,2022-11-02,2.0,1.0,0.8,Chiswick,0.8,Turnham Green,2166.6666666666665,1.5,3.0,3
63300112,6500.0,Flat,3.0,w5,2022-11-23,3.0,1.0,0.3,Ealing Broadway,0.3,Ealing Broadway Parking,2166.6666666666665,1.0,3.0,3
62635264,6500.0,Flat,3.0,nw8,2022-10-12,2.0,1.0,0.2,South Hampstead,0.3,St. John's Wood,2166.6666666666665,1.5,3.0,2
62795418,6500.0,Semi-Detached House,5.0,w4,2022-11-03,3.0,,0.3,Turnham Green,0.4,Chiswick Park,1300.0,1.6666666666666667,,2
62874228,6500.0,Townhouse,4.0,w14,2022-11-14,3.0,2.0,0.2,Kensington (Olympia),0.3,Kensington Olympia,1625.0,1.3333333333333333,2.0,2
62440577,6500.0,Flat,3.0,w6,2022-09-15,2.0,1.0,0.4,Hammersmith (D & P),0.5,Barons Court,2166.6666666666665,1.5,3.0,2
62791690,6500.0,Flat,3.0,w4,2022-11-02,2.0,1.0,0.8,Chiswick,0.8,Turnham Green,2166.6666666666665,1.5,3.0,3
63293486,6504.0,Flat,3.0,sw6,2022-11-22,3.0,1.0,0.1,West Brompton,0.1,West Brompton,2168.0,1.0,3.0,2
63326692,6522.0,Flat,2.0,sw7,2022-11-25,3.0,1.0,0.1,Gloucester Road,0.3,South Kensington,3261.0,0.6666666666666666,2.0,1
62563854,6526.0,Terraced House,3.0,sw11,2022-10-03,3.0,,0.4,Cadogan Pier,0.5,Chelsea Harbour Pier,2175.3333333333335,1.0,,
63489092,6550.0,Flat,3.0,sw5,2022-12-19,3.0,,0.3,West Kensington,0.3,Earl's Court,2183.3333333333335,1.0,,2
63453783,6560.0,Flat,3.0,n6,2022-12-13,1.0,1.0,0.1,Highgate,1.0,Archway,2186.6666666666665,3.0,3.0,3
62854491,6608.0,Flat,3.0,w2,2022-11-10,2.0,1.0,0.2,Edgware Road Bakerloo,0.2,London Paddington,2202.6666666666665,1.5,3.0,
62254598,6608.0,Flat,3.0,w2,2022-08-23,2.0,1.0,0.2,Edgware Road Bakerloo,0.2,London Paddington,2202.6666666666665,1.5,3.0,
61268861,6608.0,Flat,3.0,w2,2022-03-22,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2202.6666666666665,1.5,3.0,
54302528,6608.0,Flat,3.0,w2,2020-02-19,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2202.6666666666665,1.5,3.0,
62837133,6608.0,Flat,3.0,sw11,2022-11-08,2.0,1.0,0.3,Battersea Power Station,0.3,Nine Elms,2202.6666666666665,1.5,3.0,1
62823613,6608.0,Flat,3.0,sw11,2022-11-07,2.0,1.0,0.3,Battersea Power Station,0.3,Nine Elms,2202.6666666666665,1.5,3.0,1
61769897,6608.0,Flat,3.0,w2,2022-06-22,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2202.6666666666665,1.5,3.0,
51953956,6608.0,Flat,3.0,w2,2021-03-26,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2202.6666666666665,1.5,3.0,
39618986,6608.0,Flat,3.0,w2,2020-03-13,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2202.6666666666665,1.5,3.0,
60581841,6608.0,Flat,3.0,w2,2022-01-21,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2202.6666666666665,1.5,3.0,
58278147,6608.0,Flat,3.0,sw11,2022-11-02,2.0,1.0,0.2,Nine Elms,0.4,Battersea Power Station,2202.6666666666665,1.5,3.0,1
63297958,6652.0,Flat,2.0,w2,2022-11-22,2.0,,0.2,Bayswater,0.3,Royal Oak,3326.0,1.0,,1
62774692,6652.0,Flat,2.0,w2,2022-10-31,2.0,1.0,0.2,Bayswater,0.3,Royal Oak,3326.0,1.0,2.0,1
62544400,6673.0,Studio,1.0,nw1,2022-09-30,1.0,1.0,0.2,Great Portland Street,0.2,Regent's Park,6673.0,1.0,1.0,1
59469036,6673.0,Flat,1.0,w8,2022-08-03,1.0,1.0,0.3,Gloucester Road,0.3,Earl's Court,6673.0,1.0,1.0,1
63492413,6700.0,Flat,2.0,w2,2022-12-19,2.0,,0.3,Westbourne Park,0.3,Royal Oak,3350.0,1.0,,2
63497710,6700.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2233.3333333333335,1.5,3.0,
62007752,6700.0,Flat,2.0,nw1,2022-07-21,2.0,1.0,0.2,Camden Town,0.2,Camden Road,3350.0,1.0,2.0,2
56724499,6704.0,Flat,1.0,wc1,2020-10-26,1.0,,0.3,Chancery Lane,0.4,Farringdon,6704.0,1.0,,1
62537527,6716.0,Flat,3.0,w2,2022-09-29,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2238.6666666666665,1.5,3.0,
62380754,6716.0,Flat,3.0,w2,2022-09-08,2.0,1.0,0.2,Royal Oak,0.4,Westbourne Park,2238.6666666666665,1.5,3.0,2
63342457,6717.0,Flat,3.0,w11,2022-11-28,2.0,1.0,0.4,Ladbroke Grove,0.4,Westbourne Park,2239.0,1.5,3.0,2
61221023,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
57854872,6717.0,Flat,1.0,wc1,2021-03-03,1.0,,0.3,Chancery Lane,0.4,Farringdon,6717.0,1.0,,1
63493170,6717.0,Flat,3.0,w2,2022-12-19,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
63481862,6717.0,Flat,3.0,w2,2022-12-16,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
62746174,6717.0,Flat,3.0,w2,2022-10-27,2.0,1.0,0.1,Edgware Road Bakerloo,0.1,Edgware Road Circle,2239.0,1.5,3.0,
62502249,6717.0,Flat,3.0,w2,2022-09-24,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
59748387,6717.0,Flat,3.0,w2,2022-04-26,2.0,1.0,,,,,2239.0,1.5,3.0,
62467264,6717.0,Flat,3.0,w2,2022-09-20,2.0,,0.2,Edgware Road Bakerloo,0.2,London Paddington,2239.0,1.5,,
62262356,6717.0,Flat,3.0,w2,2022-08-23,2.0,,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,,
61698320,6717.0,Flat,3.0,w2,2022-12-15,2.0,1.0,0.1,Bow Road,0.3,Bow Church,2239.0,1.5,3.0,2
56843999,6717.0,Flat,3.0,sw7,2020-11-05,3.0,1.0,0.2,Gloucester Road,0.4,South Kensington City Centre Good Transport Links,2239.0,1.0,3.0,1
56973599,6717.0,Flat,1.0,wc1,2020-11-18,1.0,1.0,0.3,Chancery Lane,0.4,Farringdon,6717.0,1.0,1.0,1
62094376,6717.0,Flat,3.0,w2,2022-08-02,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
62042646,6717.0,Flat,3.0,w2,2022-07-25,2.0,1.0,0.0,Edgware Road Bakerloo,0.1,Edgware Road Circle,2239.0,1.5,3.0,
61884462,6717.0,Flat,3.0,w2,2022-11-02,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
63351126,6717.0,Maisonette,3.0,w11,2022-11-29,2.0,1.0,0.4,Ladbroke Grove,0.4,Westbourne Park,2239.0,1.5,3.0,2
61739674,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
62096003,6717.0,Flat,3.0,w2,2022-08-02,3.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.0,3.0,
52592791,6717.0,Flat,3.0,w2,2022-09-26,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
60851773,6717.0,Flat,2.0,sw7,2022-02-25,2.0,1.0,0.2,Gloucester Road,0.4,South Kensington,3358.5,1.0,2.0,1
59417133,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
58107433,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
63495375,6717.0,Flat,3.0,w2,2022-12-20,2.0,,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,,
63495545,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
63496000,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.1,Edgware Road Circle,2239.0,1.5,3.0,
63478257,6717.0,Detached House,4.0,sw7,2022-12-16,3.0,1.0,0.3,Knightsbridge,0.5,South Kensington,1679.25,1.3333333333333333,4.0,1
62802475,6717.0,Flat,1.0,sw7,2022-11-03,1.0,1.0,0.4,Knightsbridge,0.4,South Kensington,6717.0,1.0,1.0,1
62801778,6717.0,Flat,1.0,sw7,2022-11-03,1.0,,0.4,Knightsbridge,0.4,South Kensington,6717.0,1.0,,1
62678227,6717.0,Flat,3.0,sw7,2022-10-18,3.0,1.0,0.1,South Kensington,0.3,Gloucester Road,2239.0,1.0,3.0,1
59554541,6717.0,Flat,3.0,w2,2022-12-19,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
61870130,6717.0,Flat,1.0,sw7,2022-06-16,1.0,,0.1,Knightsbridge,0.4,Hyde Park Corner,6717.0,1.0,,1
63495266,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
61733674,6717.0,Flat,1.0,sw7,2022-06-17,1.0,1.0,0.4,Knightsbridge,0.4,South Kensington,6717.0,1.0,1.0,1
61733544,6717.0,Flat,3.0,sw7,2022-06-17,2.0,2.0,0.4,South Kensington,0.4,Knightsbridge,2239.0,1.5,1.5,1
61728398,6717.0,Flat,1.0,sw7,2022-06-16,1.0,1.0,0.4,Knightsbridge,0.4,South Kensington,6717.0,1.0,1.0,1
57644444,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
63494785,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
63493330,6717.0,Flat,3.0,w2,2022-12-19,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
57440043,6717.0,Flat,3.0,w2,2022-12-20,2.0,1.0,0.1,Edgware Road Bakerloo,0.1,Edgware Road Circle,2239.0,1.5,3.0,
54302536,6717.0,Flat,3.0,w2,2020-02-19,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2239.0,1.5,3.0,
61751061,6717.0,Flat,2.0,sw7,2022-06-20,2.0,1.0,0.4,South Kensington,0.4,Knightsbridge,3358.5,1.0,2.0,1
62792680,6717.0,Flat,3.0,w1,2022-11-02,3.0,1.0,0.2,Marble Arch,0.4,Marylebone,2239.0,1.0,3.0,1
61596670,6717.0,Flat,3.0,w2,2022-12-19,3.0,1.0,0.1,Bow Road,0.3,Bow Church,2239.0,1.0,3.0,2
52222917,6717.0,Property,2.0,sw3,2022-11-10,3.0,2.0,0.3,Cadogan Pier,0.6,South Kensington,3358.5,0.6666666666666666,1.0,1
61886305,6717.0,Flat,2.0,sw10,2022-07-06,2.0,1.0,0.4,Fulham Broadway,0.5,West Brompton,3358.5,1.0,2.0,2
63465100,6717.0,Flat,3.0,sw1,2022-12-14,2.0,1.0,0.1,Millbank Millennium Pier,0.3,Lambeth Pier,2239.0,1.5,3.0,
62722886,6717.0,Flat,4.0,nw1,2022-10-25,2.0,1.0,0.4,Chalk Farm,0.4,Camden Town,1679.25,2.0,4.0,2
62860625,6717.0,Flat,2.0,sw1,2022-11-11,2.0,1.0,0.1,St. James's Park,0.4,Victoria,3358.5,1.0,2.0,1
58683755,6717.0,Terraced House,4.0,sw1,2022-10-24,2.0,2.0,0.2,Pimlico,0.3,St George Wharf Pier,1679.25,2.0,2.0,1
63472486,6717.0,Flat,3.0,sw8,2022-12-15,3.0,1.0,0.2,Vauxhall,0.2,St George Wharf Pier,2239.0,1.0,3.0,1
48531348,6717.0,Flat,4.0,nw3,2018-07-26,4.0,1.0,0.1,Hampstead,0.4,Finchley Road and Frognal,1679.25,1.0,4.0,2
62339777,6717.0,Terraced House,3.0,nw3,2022-09-02,2.0,1.0,0.6,Hampstead,0.8,Finchley Road and Frognal,2239.0,1.5,3.0,2
63437818,6717.0,Terraced House,4.0,sw1,2022-12-09,2.0,2.0,0.2,Pimlico,0.3,Millbank Millennium Pier,1679.25,2.0,2.0,1
61689223,6717.0,Flat,3.0,nw1,2022-06-13,2.0,2.0,0.1,Edgware Road Circle,0.1,Edgware Road Bakerloo,2239.0,1.5,1.5,
45334592,6717.0,Property,3.0,sw3,2022-10-21,3.0,1.0,0.3,Cadogan Pier,0.6,South Kensington,2239.0,1.0,3.0,1
62035072,6717.0,Maisonette,2.0,sw3,2022-07-25,2.0,1.0,0.3,Cadogan Pier,0.5,Sloane Square Garden,3358.5,1.0,2.0,
63447626,6717.0,Flat,3.0,sw8,2022-12-12,2.0,1.0,0.2,Nine Elms,0.3,Battersea Power Station,2239.0,1.5,3.0,1
56683099,6717.0,Flat,3.0,w1,2022-10-11,2.0,1.0,0.2,Great Portland Street,0.2,Regent's Park,2239.0,1.5,3.0,1
62751100,6717.0,Terraced House,3.0,sw3,2022-10-27,3.0,1.0,0.3,Cadogan Pier,0.6,South Kensington,2239.0,1.0,3.0,1
63449042,6717.0,Flat,3.0,e1w,2022-12-12,3.0,1.0,0.3,St Katharine's Pier,0.4,Tower Gateway,2239.0,1.0,3.0,1
62855740,6717.0,Terraced House,3.0,sw3,2022-11-10,3.0,1.0,0.3,Cadogan Pier,0.6,South Kensington,2239.0,1.0,3.0,1
55686850,6717.0,Flat,3.0,w1,2022-09-06,2.0,1.0,0.2,Great Portland Street,0.2,Regent's Park,2239.0,1.5,3.0,1
55594258,6717.0,Property,3.0,w1,2022-09-06,2.0,1.0,0.3,Oxford Circus,0.3,Goodge Street,2239.0,1.5,3.0,1
62115045,6734.0,Flat,1.0,sw7,2022-08-04,1.0,1.0,0.1,Gloucester Road,0.3,South Kensington,6734.0,1.0,1.0,1
62304025,6750.0,Flat,3.0,se10,2022-08-30,3.0,1.0,0.1,North Greenwich Pier,0.2,North Greenwich,2250.0,1.0,3.0,2
62797874,6750.0,Townhouse,4.0,w2,2022-11-03,3.0,,0.2,Bayswater,0.3,Queensway,1687.5,1.3333333333333333,,1
62739169,6780.0,Flat,2.0,sw7,2022-10-26,2.0,1.0,0.4,Knightsbridge,0.5,South Kensington,3390.0,1.0,2.0,1
62857126,6800.0,Flat,3.0,w6,2022-11-10,3.0,,0.1,Hammersmith,0.3,Hammersmith (D and P),2266.6666666666665,1.0,,
51429356,6800.0,Detached House,5.0,sw13,2022-08-02,3.0,2.0,0.5,Barnes,0.6,Barnes Bridge,1360.0,1.6666666666666667,2.5,3
62445150,6803.0,Flat,3.0,w2,2022-09-16,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2267.6666666666665,1.5,3.0,
62426258,6803.0,Flat,3.0,w2,2022-09-14,2.0,,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2267.6666666666665,1.5,,
52592855,6803.0,Flat,3.0,w2,2022-01-13,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2267.6666666666665,1.5,3.0,
62411945,6803.0,Flat,3.0,w2,2022-09-13,2.0,,0.1,Bow Road,0.3,Mile End,2267.6666666666665,1.5,,2
62786352,6810.0,Flat,3.0,sw11,2022-11-02,2.0,1.0,0.3,Battersea Power Station,0.3,Nine Elms,2270.0,1.5,3.0,1
55205209,6820.0,Flat,1.0,w4,2022-10-03,1.0,1.0,0.1,Chiswick Park,0.2,Gunnersbury,6820.0,1.0,1.0,3
63489238,6820.0,Flat,3.0,w2,2022-12-19,3.0,,0.0,Edgware Road Bakerloo,0.1,Edgware Road Circle,2273.3333333333335,1.0,,
62825397,6825.0,Semi-Detached House,5.0,nw11,2022-11-07,5.0,2.0,0.4,Brent Cross,0.6,Golders Green,1365.0,1.0,2.5,3
62790873,6825.0,Semi-Detached House,5.0,nw11,2022-11-02,5.0,,0.4,Brent Cross,0.6,Golders Green Garden Office Roof Terrace,1365.0,1.0,,3
62789471,6825.0,Property,5.0,nw11,2022-11-02,5.0,3.0,0.4,Brent Cross,0.7,Golders Green,1365.0,1.0,1.6666666666666667,3
62857184,6825.0,Detached House,5.0,nw11,2022-11-10,5.0,,0.4,Brent Cross,0.6,Golders Green,1365.0,1.0,,3
55057418,6825.0,Flat,1.0,e1,2021-02-10,1.0,1.0,0.1,Shoreditch High Street,0.5,London Liverpool Street,6825.0,1.0,1.0,1
60117221,6825.0,Detached House,5.0,nw11,2022-11-10,5.0,3.0,0.4,Brent Cross,0.6,Golders Green,1365.0,1.0,1.6666666666666667,3
62797686,6825.0,Terraced House,5.0,nw11,2022-11-03,5.0,1.0,0.4,Brent Cross,0.6,Golders Green,1365.0,1.0,5.0,3
50984962,6825.0,Semi-Detached House,5.0,nw11,2022-11-02,2.0,3.0,0.4,Brent Cross,0.6,Golders Green,1365.0,2.5,1.6666666666666667,3
63348021,6825.0,Semi-Detached House,5.0,nw11,2022-11-28,5.0,,0.4,Brent Cross,0.6,Golders Green,1365.0,1.0,,3
62831466,6825.0,Semi-Detached House,5.0,nw11,2022-11-08,6.0,3.0,0.4,Brent Cross,0.6,Golders Green,1365.0,0.8333333333333334,1.6666666666666667,3
62805571,6825.0,Semi-Detached House,5.0,nw11,2022-11-04,5.0,2.0,0.4,Brent Cross,0.6,Golders Green Multiple Receptions Modern,1365.0,1.0,2.5,3
63287504,6825.0,Semi-Detached House,5.0,nw11,2022-11-21,4.0,2.0,0.4,Brent Cross,0.6,Golders Green Garden Parking,1365.0,1.25,2.5,3
62827679,6825.0,Property,5.0,nw11,2022-11-08,5.0,3.0,0.4,Brent Cross,0.6,Golders Green,1365.0,1.0,1.6666666666666667,3
47175413,6847.0,Flat,3.0,w2,2022-10-03,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2282.3333333333335,1.5,3.0,
59957971,6847.0,Flat,3.0,w2,2022-10-03,2.0,1.0,0.1,Edgware Road Bakerloo,0.1,Edgware Road Circle,2282.3333333333335,1.5,3.0,
62544650,6847.0,Flat,3.0,w2,2022-09-30,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2282.3333333333335,1.5,3.0,
62561705,6847.0,Flat,3.0,w2,2022-10-07,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2282.3333333333335,1.5,3.0,
60380368,6850.0,Property,4.0,nw3,2022-10-03,3.0,3.0,0.3,Chalk Farm,0.6,Belsize Park,1712.5,1.3333333333333333,1.3333333333333333,2
55975925,6868.0,Flat,3.0,w2,2020-08-21,2.0,,0.1,Edgware Road Circle,0.1,Edgware Road Bakerloo,2289.3333333333335,1.5,,
61611492,6868.0,Flat,3.0,w2,2022-06-01,2.0,1.0,0.2,Edgware Road Bakerloo,0.2,London Paddington,2289.3333333333335,1.5,3.0,
62819798,6868.0,Flat,3.0,w2,2022-11-07,2.0,,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2289.3333333333335,1.5,,
62823306,6868.0,Flat,3.0,w2,2022-11-07,2.0,1.0,0.1,Edgware Road Bakerloo,0.2,Edgware Road Circle,2289.3333333333335,1.5,3.0,
62823326,6868.0,Flat,3.0,w2,2022-11-07,2.0,1.0,0.2,Edgware Road Bakerloo,0.2,London Paddington,2289.3333333333335,1.5,3.0,
45632511,6890.0,Flat,3.0,nw8,2022-10-27,3.0,1.0,0.1,St. John's Wood,0.4,South Hampstead,2296.6666666666665,1.0,3.0,2
62218734,6890.0,Flat,3.0,e20,2022-08-17,2.0,1.0,0.2,Stratford International,0.2,Stratford International,2296.6666666666665,1.5,3.0,3
62794928,6899.0,Flat,3.0,se1,2022-11-03,3.0,1.0,0.0,Lambeth North,0.3,London Waterloo,2299.6666666666665,1.0,3.0,1
62714938,6899.0,Flat,3.0,se1,2022-10-24,3.0,1.0,0.0,Lambeth North,0.3,London Waterloo,2299.6666666666665,1.0,3.0,1
56570289,6900.0,Studio,1.0,sw1,2020-10-14,1.0,1.0,0.0,Sloane Square,0.5,London Victoria,6900.0,1.0,1.0,1
62756723,6900.0,Property,3.0,se1,2022-10-28,3.0,2.0,0.0,Lambeth North,0.3,London Waterloo,2300.0,1.0,1.5,1
63294902,6900.0,Flat,2.0,sw5,2022-11-22,2.0,,0.2,Earl's Court,0.3,West Brompton,3450.0,1.0,,2
61374293,6900.0,Property,3.0,n1,2022-09-29,2.0,1.0,0.2,Essex Road,0.5,Canonbury,2300.0,1.5,3.0,2
62657288,6900.0,Flat,2.0,e16,2022-10-15,1.0,,0.2,Canning Town,0.4,Royal Victoria,3450.0,2.0,,3
